build,zone,frame,ms
A,Gantry,154,17.5
A,Gantry,155,18.17
A,Gantry,156,16.28
A,Gantry,157,16.17
A,Gantry,158,16.7
A,Gantry,159,17.59
A,Gantry,160,17.2
A,Gantry,161,17.86
A,Gantry,162,17.51
A,Gantry,163,16.53
A,Gantry,164,16.14
A,Gantry,165,18.4
A,Gantry,166,17.04
A,Gantry,167,15.71
A,Gantry,168,15.63
A,Gantry,169,16.13
A,Gantry,170,16.11
A,Gantry,171,17.7
A,Gantry,172,15.81
A,Gantry,173,17.13
A,Gantry,174,17.07
A,Gantry,175,18.66
A,Gantry,176,17.06
A,Gantry,177,18.6
A,Gantry,178,16.61
A,Gantry,179,16.82
A,Gantry,180,18.17
A,Gantry,181,18.01
A,Gantry,182,17.9
A,Gantry,183,17.76
A,Gantry,184,18.19
A,Gantry,185,18.36
A,Gantry,186,17.12
A,Gantry,187,18.01
A,Gantry,188,16.27
A,Gantry,189,18.39
A,Gantry,190,17.92
A,Gantry,191,16.9
A,Gantry,192,17.49
A,Gantry,193,16.14
A,Gantry,194,16.95
A,Gantry,195,15.71
A,Gantry,196,17.35
A,Gantry,197,17.61
A,Gantry,198,16.09
A,Gantry,199,18.08
A,Gantry,200,15.39
A,Gantry,201,16.74
A,Gantry,202,17.23
A,Gantry,203,18.38
A,Gantry,204,15.84
A,Gantry,205,15.58
A,Gantry,206,15.38
A,Gantry,207,17.7
A,Gantry,208,17.42
A,Gantry,209,16.11
A,Gantry,210,16.03
A,Gantry,211,18.86
A,Gantry,212,16.18
A,Gantry,213,16.06
A,Gantry,214,17.02
A,Gantry,215,16.73
A,Gantry,216,16.45
A,Gantry,217,18.07
A,Gantry,218,17.83
A,Gantry,219,17.32
A,Gantry,220,17.22
A,Gantry,221,15.54
A,Gantry,222,18.03
A,Gantry,223,15.86
A,Gantry,224,18.07
A,Gantry,225,17.46
A,Gantry,226,15.95
A,Gantry,227,15.07
A,Gantry,228,17.61
A,Gantry,229,17.08
A,Gantry,230,15.79
A,Gantry,231,18.86
A,Gantry,232,18.06
A,Gantry,233,17.12
A,Gantry,234,18.69
A,Gantry,235,17.94
A,Gantry,236,17.63
A,Gantry,237,16.93
A,Gantry,238,18.79
A,Gantry,239,17.19
A,Gantry,240,16.54
A,Gantry,241,17.71
A,Gantry,242,16.16
A,Gantry,243,19.33
A,Gantry,244,17.21
A,Gantry,245,16.56
A,Gantry,246,16.44
A,Gantry,247,16.81
A,Gantry,248,15.69
A,Gantry,249,16.57
A,Gantry,250,15.71
A,Gantry,251,18.19
A,Gantry,252,16.93
A,Gantry,253,16.36
A,Gantry,254,16.23
A,Gantry,255,18.09
A,Gantry,256,17.32
A,Gantry,257,16.69
A,Gantry,258,16.55
A,Gantry,259,17.56
A,Gantry,260,16.57
A,Gantry,261,18.52
A,Gantry,262,16.85
A,Gantry,263,16.38
A,Gantry,264,20.34
A,Gantry,265,17.81
A,Gantry,266,16.2
A,Gantry,267,17.67
A,Gantry,268,15.5
A,Gantry,269,17.74
A,Gantry,270,16.66
A,Gantry,271,18.12
A,Gantry,272,16.39
A,Gantry,273,17.63
A,Gantry,274,17.39
A,Gantry,275,16.72
A,Gantry,276,16.68
A,Gantry,277,16.51
A,Gantry,278,16.83
A,Gantry,279,17.38
A,Gantry,280,17.82
A,Gantry,281,18.34
A,Gantry,282,17.31
A,Gantry,283,17.35
A,Gantry,284,17.39
A,Gantry,285,16.99
A,Gantry,286,17.96
A,Gantry,287,18.12
A,Gantry,288,14.88
A,Gantry,289,16.38
A,Gantry,290,16.17
A,Gantry,291,18.01
A,Gantry,292,16.48
A,Gantry,293,14.94
A,Gantry,294,15.74
A,Gantry,295,16.81
A,Gantry,296,17.51
A,Gantry,297,17.93
A,Gantry,298,17.82
A,Gantry,299,16.9
A,Gantry,300,14.74
A,Gantry,301,16.8
A,Gantry,302,16.13
A,Gantry,303,17.99
A,Gantry,304,17.53
A,Gantry,305,16.59
A,Gantry,306,16.43
A,Gantry,307,16.11
A,Gantry,308,18.97
A,Gantry,309,17.27
A,Gantry,310,16.2
A,Gantry,311,16.99
A,Gantry,312,18.34
A,Gantry,313,16.93
A,Gantry,314,17.51
A,Gantry,315,17.31
A,Gantry,316,17.85
A,Gantry,317,16.06
A,Gantry,318,17.44
A,Gantry,319,16.72
A,Gantry,320,17.51
A,Gantry,321,17.67
A,Gantry,322,16.69
A,Gantry,323,16.63
A,Gantry,324,16.69
A,Gantry,325,17.02
A,Gantry,326,15.89
A,Gantry,327,16.37
A,Gantry,328,18.47
A,Gantry,329,17.42
A,Gantry,330,17.79
A,Gantry,331,16.22
A,Gantry,332,17.74
A,Gantry,333,17.4
A,Gantry,334,18.07
A,Gantry,335,16.63
A,Gantry,336,19.46
A,Gantry,337,16.35
A,Gantry,338,16.64
A,Gantry,339,17.78
A,Gantry,340,18.86
A,Gantry,341,17.24
A,Gantry,342,17.03
A,Gantry,343,17.03
A,Gantry,344,15.9
A,Gantry,345,15.42
A,Gantry,346,17.88
A,Gantry,347,15.7
A,Gantry,348,17.66
A,Gantry,349,17.53
A,Gantry,350,18.56
A,Gantry,351,19.36
A,Gantry,352,17.4
A,Gantry,353,17.33
A,Gantry,354,18.18
A,Gantry,355,16.01
A,Gantry,356,16.89
A,Gantry,357,18.57
A,Gantry,358,16.02
A,Gantry,359,15.43
A,Gantry,360,16.74
A,Gantry,361,17.47
A,Gantry,362,17.15
A,Gantry,363,17.94
A,Gantry,364,17.57
A,Gantry,365,18.26
A,Gantry,366,18.53
A,Gantry,367,16.5
A,Gantry,368,17.37
A,Gantry,369,16.84
A,Gantry,370,15.67
A,Gantry,371,17.05
A,Gantry,372,16.95
A,Gantry,373,18.32
A,Gantry,374,16.9
A,Gantry,375,18.76
A,Gantry,376,15.68
A,Gantry,377,14.16
A,Gantry,378,17.25
A,Gantry,379,18.1
A,Gantry,380,17.71
A,Gantry,381,15.6
A,Gantry,382,17.11
A,Gantry,383,15.99
A,Gantry,384,14.86
A,Gantry,385,17.09
A,Gantry,386,15.23
A,Gantry,387,16.17
A,Gantry,388,16.11
A,Gantry,389,17.86
A,Gantry,390,16.4
A,Gantry,391,16.88
A,Gantry,392,16.85
A,Gantry,393,15.3
A,Gantry,394,19.01
A,Gantry,395,15.78
A,Gantry,396,17.98
A,Gantry,397,17.49
A,Gantry,398,17.85
A,Gantry,399,16.01
A,Gantry,400,19.08
A,Gantry,401,17.34
A,Gantry,402,17.37
A,Gantry,403,16.86
A,Gantry,404,15.45
A,Gantry,405,16.35
A,Gantry,406,16.61
A,Gantry,407,17.89
A,Gantry,408,18.08
A,Gantry,409,16.85
A,Gantry,410,16.58
A,Gantry,411,18.11
A,Gantry,412,17.69
A,Gantry,413,17.01
A,Gantry,414,17.6
A,Gantry,415,17.95
A,Gantry,416,16.35
A,Gantry,417,18.3
A,Gantry,418,16.18
A,Gantry,419,17.25
A,Gantry,420,15.97
A,Gantry,421,16.36
A,Gantry,422,17.92
A,Gantry,423,17.84
A,Gantry,424,16.38
A,Gantry,425,16.02
A,Gantry,426,17.22
A,Gantry,427,16.76
A,Gantry,428,17.85
A,Gantry,429,16.24
A,Gantry,430,18.72
A,Gantry,431,17.54
A,Gantry,432,17.12
A,Gantry,433,18.7
A,Gantry,434,15.55
A,Gantry,435,18.32
A,Gantry,436,17.71
A,Gantry,437,16.47
A,Gantry,438,16.05
A,Gantry,439,16.98
A,Gantry,440,16.52
A,Gantry,441,17.74
A,Gantry,442,16.95
A,Gantry,443,16.32
A,Gantry,444,17.43
A,Gantry,445,17.56
A,Gantry,446,17.74
A,Gantry,447,18.16
A,Gantry,448,18.76
A,Gantry,449,16.68
A,Gantry,450,15.19
A,Gantry,451,16.66
A,Gantry,452,17.13
A,Gantry,453,17.18
A,Gantry,454,17.9
A,Gantry,455,17.41
A,Gantry,456,16
A,Gantry,457,16.92
A,Gantry,458,17.48
A,Gantry,459,17.55
A,Gantry,460,18.8
A,Gantry,461,15.87
A,Gantry,462,16.3
A,Gantry,463,17.52
A,Gantry,464,18.67
A,Gantry,465,17.44
A,Gantry,466,16.17
A,Gantry,467,16.49
A,Gantry,468,18.24
A,Gantry,469,16.51
A,Gantry,470,17.51
A,Gantry,471,16.62
A,Gantry,472,17.6
A,Gantry,473,16.6
A,Gantry,474,17.42
A,Gantry,475,17.12
A,Gantry,476,16.53
A,Gantry,477,16.48
A,Gantry,478,18.43
A,Gantry,479,15.47
A,Gantry,480,16.13
A,Gantry,481,18.62
A,Gantry,482,17.99
A,Gantry,483,15.95
A,Gantry,484,16.1
A,Gantry,485,15.52
A,Gantry,486,17.15
A,Gantry,487,19.85
A,Gantry,488,16.53
A,Gantry,489,17.47
A,Gantry,490,16.95
A,Gantry,491,16.49
A,Gantry,492,16.13
A,Gantry,493,16.73
A,Gantry,494,17.87
A,Gantry,495,17.73
A,Gantry,496,17.31
A,Gantry,497,15.76
A,Gantry,498,18.42
A,Gantry,499,17.68
A,Gantry,500,17.27
A,Gantry,501,17.86
A,Gantry,502,16.21
A,Gantry,503,16.86
A,Gantry,504,17.37
A,Gantry,505,16.9
A,Gantry,506,16.43
A,Gantry,507,18.5
A,Gantry,508,16.34
A,Gantry,509,16.68
A,Gantry,510,19.36
A,Gantry,511,17.92
A,Gantry,512,18.15
A,Gantry,513,18.05
A,Gantry,514,17.8
A,Gantry,515,16.66
A,Gantry,516,13.84
A,Gantry,517,17.06
A,Gantry,518,17.22
A,Gantry,519,17.91
A,Gantry,520,18.61
A,Gantry,521,16.56
A,Gantry,522,14.89
A,Gantry,523,18.4
A,Gantry,524,19.51
A,Gantry,525,16.14
A,Gantry,526,15.39
A,Gantry,527,18.1
A,Gantry,528,17.16
A,Gantry,529,19.14
A,Gantry,530,18
A,Gantry,531,17.89
A,Gantry,532,17.05
A,Gantry,533,17.39
A,Gantry,534,15.85
A,Gantry,535,16.07
A,Gantry,536,17.37
A,Gantry,537,16.9
A,Gantry,538,15.75
A,Gantry,539,17.87
A,Gantry,540,18.07
A,Gantry,541,17.63
A,Gantry,542,17.9
A,Gantry,543,17.84
A,Gantry,544,18.33
A,Gantry,545,17.33
A,Gantry,546,17.82
A,Gantry,547,16.87
A,Gantry,548,18.21
A,Gantry,549,16.33
A,Gantry,550,17.04
A,Gantry,551,16.7
A,Gantry,552,15.14
A,Gantry,553,15.82
A,Gantry,554,16.91
A,Gantry,555,16.31
A,Gantry,556,19.22
A,Gantry,557,15.68
A,Gantry,558,17.35
A,Gantry,559,17.53
A,Gantry,560,15.9
A,Gantry,561,16.84
A,Gantry,562,17.92
A,Gantry,563,16.55
A,Gantry,564,17.22
A,Gantry,565,17.26
A,Gantry,566,18.65
A,Gantry,567,17.88
A,Gantry,568,17.77
A,Gantry,569,14.64
A,Gantry,570,15.46
A,Gantry,571,17.55
A,Gantry,572,17.37
A,Gantry,573,17.43
A,Gantry,574,16.08
A,Gantry,575,16.45
A,Gantry,576,16.15
A,Gantry,577,16.16
A,Gantry,578,15.64
A,Gantry,579,16.23
A,Gantry,580,16.95
A,Gantry,581,16.3
A,Gantry,582,19.05
A,Gantry,583,17.08
A,Gantry,584,16.71
A,Gantry,585,17.47
A,Gantry,586,18.03
A,Gantry,587,16.8
A,Gantry,588,16.85
A,Gantry,589,17.34
A,Gantry,590,14.81
A,Gantry,591,14.03
A,Gantry,592,16.42
A,Gantry,593,15.08
A,Gantry,594,16.8
A,Gantry,595,15.03
A,Gantry,596,16.81
A,Gantry,597,17.53
A,Gantry,598,15.97
A,Gantry,599,16.29
A,Gantry,600,14.21
A,Gantry,601,16.56
A,Gantry,602,20.21
A,Gantry,603,16.06
A,Gantry,604,16.87
A,Gantry,605,17.86
A,Gantry,606,18.55
A,Gantry,607,17.37
A,Gantry,608,17.72
A,Gantry,609,17.15
A,Gantry,610,17.81
A,Gantry,611,16.16
A,Gantry,612,15.85
A,Gantry,613,17.36
A,Gantry,614,15.67
A,Gantry,615,17.55
A,Gantry,616,17.25
A,Gantry,617,16.67
A,Gantry,618,16.38
A,Gantry,619,17.55
A,Gantry,620,16.12
A,Gantry,621,16.42
A,Gantry,622,15.89
A,Gantry,623,17.09
A,Gantry,624,17.91
A,Gantry,625,17.3
A,Gantry,626,17.07
A,Gantry,627,16.88
A,Gantry,628,16
A,Gantry,629,16.99
A,Gantry,630,19.37
A,Gantry,631,15.68
A,Gantry,632,19.34
A,Gantry,633,17.85
A,Gantry,634,17.17
A,Gantry,635,14.5
A,Gantry,636,16.41
A,Gantry,637,16.17
A,Gantry,638,17.09
A,Gantry,639,17.67
A,Gantry,640,15.4
A,Gantry,641,17.28
A,Gantry,642,18.49
A,Gantry,643,16.77
A,Gantry,644,15.44
A,Gantry,645,17.4
A,Gantry,646,17.89
A,Gantry,647,18.22
A,Gantry,648,16.38
A,Gantry,649,14.83
A,Gantry,650,17.44
A,Gantry,651,15.01
A,Gantry,652,16.07
A,Gantry,653,17.89
A,Gantry,654,17.18
A,Gantry,655,16.33
A,Gantry,656,14.89
A,Gantry,657,17.72
A,Gantry,658,16.33
A,Gantry,659,17.42
A,Gantry,660,15.99
A,Gantry,661,16.49
A,Gantry,662,15.01
A,Gantry,663,17.26
A,Gantry,664,17.99
A,Gantry,665,16.32
A,Gantry,666,17.05
A,Gantry,667,17.56
A,Gantry,668,16.97
A,Gantry,669,16.94
A,Gantry,670,15.91
A,Gantry,671,16.19
A,Gantry,672,16.34
A,Gantry,673,16.07
A,Gantry,674,16.96
A,Gantry,675,15.01
A,Gantry,676,16.36
A,Gantry,677,14.66
A,Gantry,678,16.38
A,Gantry,679,17.43
A,Gantry,680,15.74
A,Gantry,681,16.91
A,Gantry,682,16.4
A,Gantry,683,17.64
A,Gantry,684,16.98
A,Gantry,685,16.45
A,Gantry,686,16.86
A,Gantry,687,16.95
A,Gantry,688,18.58
A,Gantry,689,16.77
A,Gantry,690,15.94
A,Gantry,691,17.37
A,Gantry,692,16.07
A,Gantry,693,16.8
A,Gantry,694,16.18
A,Gantry,695,18.25
A,Gantry,696,14.92
A,Gantry,697,16.88
A,Gantry,698,15.86
A,Gantry,699,17.93
A,Gantry,700,16.72
A,Gantry,701,16.83
A,Gantry,702,17.5
A,Gantry,703,17.55
A,Gantry,704,16.23
A,Gantry,705,17.23
A,Gantry,706,17.58
A,Gantry,707,15.87
A,Gantry,708,17.56
A,Gantry,709,14.3
A,Gantry,710,16.63
A,Gantry,711,15.24
A,Gantry,712,16.62
A,Gantry,713,15.74
A,Gantry,714,17.91
A,Gantry,715,17.52
A,Gantry,716,16.33
A,Gantry,717,16.59
A,Gantry,718,17.59
A,Gantry,719,16.76
A,Gantry,720,17.27
A,Gantry,721,16.48
A,Gantry,722,17.65
A,Gantry,723,17.43
A,Gantry,724,17.31
A,Gantry,725,17.89
A,Gantry,726,15.77
A,Gantry,727,17.12
A,Gantry,728,18.22
A,Gantry,729,17.85
A,Gantry,730,17.05
A,Gantry,731,15.61
A,Gantry,732,17.31
A,Gantry,733,16.24
A,Gantry,734,17.66
A,Gantry,735,16.38
A,Gantry,736,17.39
A,Gantry,737,17.19
A,Gantry,738,15.62
A,Gantry,739,17.76
A,Gantry,740,17.22
A,Gantry,741,15.56
A,Gantry,742,17.53
A,Gantry,743,18.62
A,Gantry,744,16.59
A,Gantry,745,16.8
A,Gantry,746,15.29
A,Gantry,747,15.45
A,Gantry,748,17.64
A,Gantry,749,15.21
A,Gantry,750,16.68
A,Gantry,751,17.37
A,Gantry,752,17.89
A,Gantry,753,16.79
A,Gantry,754,16.5
A,Gantry,755,17.49
A,Gantry,756,18.14
A,Gantry,757,17.5
A,Gantry,758,15.82
A,Gantry,759,16.44
A,Gantry,760,17.36
A,Gantry,761,16.83
A,Gantry,762,17.52
A,Gantry,763,16.63
A,Gantry,764,17.26
A,Gantry,765,14.77
A,Gantry,766,17.24
A,Gantry,767,18.6
A,Gantry,768,16.7
A,Gantry,769,16.78
A,Gantry,770,18.2
A,Gantry,771,16.61
A,Gantry,772,16.11
A,Gantry,773,17.8
A,Gantry,774,16.96
A,Gantry,775,16.37
A,Gantry,776,18.26
A,Gantry,777,15.94
A,Gantry,778,15.85
A,Gantry,779,17.22
A,Gantry,780,16.38
A,Gantry,781,19.48
A,Gantry,782,16.73
A,Gantry,783,17.11
A,Gantry,784,17.54
A,Gantry,785,16.83
A,Gantry,786,17.09
A,Gantry,787,17.46
A,Gantry,788,16.36
A,Gantry,789,17.62
A,Gantry,790,17.52
A,Gantry,791,17.62
A,Gantry,792,16.57
A,Gantry,793,17.12
A,Gantry,794,17.66
A,Gantry,795,17.36
A,Gantry,796,15.83
A,Gantry,797,15.58
A,Gantry,798,18.17
A,Gantry,799,15.61
A,Gantry,800,16.13
A,Gantry,801,19.71
A,Gantry,802,17.33
A,Gantry,803,16.45
A,Gantry,804,16.68
A,Gantry,805,16.53
A,Gantry,806,16.74
A,Gantry,807,15.79
A,Gantry,808,17.37
A,Gantry,809,18.84
A,Gantry,810,16.21
A,Gantry,811,17.67
A,Gantry,812,16.25
A,Gantry,813,15.87
A,Gantry,814,16.12
A,Gantry,815,15.2
A,Gantry,816,16.34
A,Gantry,817,18.8
A,Gantry,818,16.32
A,Gantry,819,17.31
A,Gantry,820,17.97
A,Gantry,821,17.1
A,Gantry,822,16.27
A,Gantry,823,17.96
A,Gantry,824,17.63
A,Gantry,825,15.53
A,Gantry,826,20.17
A,Gantry,827,16.29
A,Gantry,828,17.05
A,Gantry,829,14.91
A,Gantry,830,16.32
A,Gantry,831,17.4
A,Gantry,832,16.71
A,Gantry,833,16.76
A,Gantry,834,16.29
A,Gantry,835,17.32
A,Gantry,836,17.22
A,Gantry,837,18.69
A,Gantry,838,17.59
A,Gantry,839,17.05
A,Gantry,840,18.57
A,Gantry,841,16.88
A,Gantry,842,17.54
A,Gantry,843,17.69
A,Gantry,844,17.07
A,Gantry,845,15.39
A,Gantry,846,17.45
A,Gantry,847,17.37
A,Gantry,848,18.18
A,Gantry,849,18.15
A,Gantry,850,17.52
A,Gantry,851,17.44
A,Gantry,852,17.75
A,Gantry,853,17.02
A,Gantry,854,16.71
A,Gantry,855,16.72
A,Gantry,856,18.35
A,Gantry,857,15.68
A,Gantry,858,16.72
A,Gantry,859,15.67
A,Gantry,860,18.47
A,Gantry,861,17.1
A,Gantry,862,17.14
A,Gantry,863,17.87
A,Gantry,864,14.44
A,Gantry,865,16.65
A,Gantry,866,17.69
A,Gantry,867,17.41
A,Gantry,868,17.96
A,Gantry,869,16.83
A,Gantry,870,18.38
A,Gantry,871,16.46
A,Gantry,872,17.85
A,Gantry,873,16.63
A,Gantry,874,17.48
A,Gantry,875,16.34
A,Gantry,876,17.09
A,Gantry,877,17.04
A,Gantry,878,15.75
A,Gantry,879,17.81
A,Gantry,880,15.84
A,Gantry,881,16.67
A,Gantry,882,16.8
A,Gantry,883,15.62
A,Gantry,884,14.89
A,Gantry,885,17.14
A,Gantry,886,15.54
A,Gantry,887,17.94
A,Gantry,888,15.2
A,Gantry,889,15.95
A,Gantry,890,18.84
A,Gantry,891,18.42
A,Gantry,892,17.16
A,Gantry,893,18.22
A,Gantry,894,15.04
A,Gantry,895,17.21
A,Gantry,896,14.95
A,Gantry,897,15.07
A,Gantry,898,16.53
A,Gantry,899,16.9
A,Gantry,900,17.06
A,Gantry,901,16.75
A,Gantry,902,16.99
A,Gantry,903,16.61
A,Gantry,904,19
A,Gantry,905,16.25
A,Gantry,906,15.73
A,Gantry,907,16.58
A,Gantry,908,18.37
A,Gantry,909,15.3
A,Gantry,910,17.25
A,Gantry,911,18.14
A,Gantry,912,14.6
A,Gantry,913,17.06
A,Gantry,914,15.15
A,Gantry,915,19.83
A,Gantry,916,16.81
A,Gantry,917,16.75
A,Gantry,918,17.04
A,Gantry,919,17.84
A,Gantry,920,16.84
A,Gantry,921,15.45
A,Gantry,922,17.87
A,Gantry,923,18.85
A,Gantry,924,15.89
A,Gantry,925,17.29
A,Gantry,926,15.47
A,Gantry,927,17.15
A,Gantry,928,15.89
A,Gantry,929,17.35
A,Gantry,930,18.02
A,Gantry,931,18.18
A,Gantry,932,17.82
A,Gantry,933,16.68
A,Gantry,934,18.04
A,Gantry,935,16.33
A,Gantry,936,15.28
A,Gantry,937,17.99
A,Gantry,938,16.74
A,Gantry,939,16.6
A,Gantry,940,17
A,Gantry,941,17
A,Gantry,942,17.89
A,Gantry,943,16.65
A,Gantry,944,14.87
A,Gantry,945,16.72
A,Gantry,946,16.65
A,Gantry,947,14.68
A,Gantry,948,19.94
A,Gantry,949,17.04
A,Gantry,950,17.26
A,Gantry,951,17.65
A,Gantry,952,16.14
A,Gantry,953,17.17
A,Gantry,954,16.29
A,Gantry,955,17.51
A,Gantry,956,18.48
A,Gantry,957,16.77
A,Gantry,958,17.97
A,Gantry,959,16.77
A,Gantry,960,16.63
A,Gantry,961,19.01
A,Gantry,962,19.99
A,Gantry,963,16.08
A,Gantry,964,18.73
A,Gantry,965,18.85
A,Gantry,966,17.23
A,Gantry,967,17.28
A,Gantry,968,16.27
A,Gantry,969,15.52
A,Gantry,970,15.74
A,Gantry,971,16.51
A,Gantry,972,16.56
A,Gantry,973,18.81
A,Gantry,974,14.83
A,Gantry,975,16.09
A,Gantry,976,18.09
A,Gantry,977,18.73
A,Gantry,978,16.12
A,Gantry,979,17.18
A,Gantry,980,17.17
A,Gantry,981,17.46
A,Gantry,982,16.59
A,Gantry,983,16.08
A,Gantry,984,17.52
A,Gantry,985,16.78
A,Gantry,986,16.75
A,Gantry,987,16.79
A,Gantry,988,18.04
A,Gantry,989,17.8
A,Gantry,990,15.8
A,Gantry,991,17.26
A,Gantry,992,14.93
A,Gantry,993,19.24
A,Gantry,994,16.29
A,Gantry,995,17.24
A,Gantry,996,18.44
A,Gantry,997,17.68
A,Gantry,998,16.56
A,Gantry,999,16.9
A,Gantry,1000,17.77
A,Gantry,1001,16.15
A,Gantry,1002,15.07
A,Gantry,1003,17.17
A,Gantry,1004,18.25
A,Gantry,1005,16.66
A,Gantry,1006,18.66
A,Gantry,1007,17.51
A,Gantry,1008,15.25
A,Gantry,1009,17.68
A,Gantry,1010,18.65
A,Gantry,1011,17.16
A,Gantry,1012,18.89
A,Gantry,1013,17.11
A,Gantry,1014,16.88
A,Gantry,1015,17.5
A,Gantry,1016,16.34
A,Gantry,1017,18.84
A,Gantry,1018,16.58
A,Gantry,1019,15.99
A,Gantry,1020,16.84
A,Gantry,1021,15.31
A,Gantry,1022,16.06
A,Gantry,1023,18.76
A,Gantry,1024,14.79
A,Gantry,1025,18.29
A,Gantry,1026,16.33
A,Gantry,1027,17.28
A,Gantry,1028,15.43
A,Gantry,1029,19.05
A,Gantry,1030,18.84
A,Gantry,1031,17.58
A,Gantry,1032,16.28
A,Gantry,1033,16.08
A,Gantry,1034,15.78
A,Gantry,1035,18.21
A,Gantry,1036,15.67
A,Gantry,1037,16
A,Gantry,1038,17.8
A,Gantry,1039,16.62
A,Gantry,1040,17.79
A,Gantry,1041,15.54
A,Gantry,1042,19
A,Gantry,1043,18.26
A,Gantry,1044,16.67
A,Gantry,1045,16.41
A,Gantry,1046,17.05
A,Gantry,1047,14.7
A,Gantry,1048,17.5
A,Gantry,1049,16.33
A,Gantry,1050,18.9
A,Gantry,1051,15.71
A,Gantry,1052,17.96
A,Gantry,1053,14.61
A,Gantry,1054,17.81
A,Gantry,1055,16.58
A,Gantry,1056,19.54
A,Gantry,1057,17.72
A,Gantry,1058,16.63
A,Gantry,1059,16.71
A,Gantry,1060,18.36
A,Gantry,1061,18.18
A,Gantry,1062,16.71
A,Gantry,1063,16.7
A,Gantry,1064,17.42
A,Gantry,1065,16.62
A,Gantry,1066,15.64
A,Gantry,1067,18.42
A,Gantry,1068,17.22
A,Gantry,1069,19.31
A,Gantry,1070,15.81
A,Gantry,1071,18.32
A,Gantry,1072,16.11
A,Gantry,1073,16.06
A,Gantry,1074,16.49
A,Gantry,1075,18.21
A,Gantry,1076,15.84
A,Gantry,1077,16.59
A,Gantry,1078,15.73
A,Gantry,1079,18.96
A,Gantry,1080,16.04
A,Gantry,1081,15.23
A,Gantry,1082,16.45
A,Gantry,1083,16.19
A,Gantry,1084,18.63
A,Gantry,1085,16.34
A,Gantry,1086,17.15
A,Gantry,1087,15.5
A,Gantry,1088,16.38
A,Gantry,1089,17.12
A,Gantry,1090,18.51
A,Gantry,1091,16.99
A,Gantry,1092,17.08
A,Gantry,1093,18.59
A,Gantry,1094,16.89
A,Gantry,1095,17.04
A,Gantry,1096,16.95
A,Gantry,1097,17.83
A,Gantry,1098,17.21
A,Gantry,1099,16.42
A,Gantry,1100,17.58
A,Gantry,1101,16.56
A,Gantry,1102,17.38
A,Gantry,1103,16.95
A,Gantry,1104,18.03
A,Gantry,1105,18.86
A,Gantry,1106,17.79
A,Gantry,1107,16.82
A,Gantry,1108,16.11
A,Gantry,1109,16.62
A,Gantry,1110,17.2
A,Gantry,1111,17.21
A,Gantry,1112,17.13
A,Gantry,1113,14.56
A,Gantry,1114,17.32
A,Gantry,1115,19.18
A,Gantry,1116,15.43
A,Gantry,1117,16.56
A,Gantry,1118,18.52
A,Gantry,1119,18.86
A,Gantry,1120,15.72
A,Gantry,1121,16.74
A,Gantry,1122,17.82
A,Gantry,1123,15.81
A,Gantry,1124,17.8
A,Gantry,1125,17.21
A,Gantry,1126,17.81
A,Gantry,1127,15.28
A,Gantry,1128,17.55
A,Gantry,1129,16.77
A,Gantry,1130,17.07
A,Gantry,1131,16.83
A,Gantry,1132,17.48
A,Gantry,1133,17.96
A,Gantry,1134,17.84
A,Gantry,1135,17.82
A,Gantry,1136,16.91
A,Gantry,1137,16.29
A,Gantry,1138,17.27
A,Gantry,1139,18.01
A,Gantry,1140,17.93
A,Gantry,1141,18.78
A,Gantry,1142,19.04
A,Gantry,1143,16.48
A,Gantry,1144,18.17
A,Gantry,1145,17.15
A,Gantry,1146,15.32
A,Gantry,1147,16.5
A,Gantry,1148,16.06
A,Gantry,1149,18.22
A,Gantry,1150,16.75
A,Gantry,1151,16.69
A,Gantry,1152,17.56
A,Gantry,1153,14.61
A,Gantry,1154,17.25
A,Gantry,1155,16.81
A,Gantry,1156,18.27
A,Gantry,1157,15.74
A,Gantry,1158,16.36
A,Gantry,1159,19.07
A,Gantry,1160,16.1
A,Gantry,1161,17.44
A,Gantry,1162,17.04
A,Gantry,1163,17.22
A,Gantry,1164,16.64
A,Gantry,1165,15.59
A,Gantry,1166,17.37
A,Gantry,1167,17.12
A,Gantry,1168,17.34
A,Gantry,1169,19.48
A,Gantry,1170,17.04
A,Gantry,1171,18.1
A,Gantry,1172,16.04
A,Gantry,1173,18.34
A,Gantry,1174,16.65
A,Gantry,1175,18.33
A,Gantry,1176,16.87
A,Gantry,1177,16.46
A,Gantry,1178,19.17
A,Gantry,1179,17.32
A,Gantry,1180,15.62
A,Gantry,1181,17.41
A,Gantry,1182,17.81
A,Gantry,1183,15.54
A,Gantry,1184,17.21
A,Gantry,1185,16.87
A,Gantry,1186,17.72
A,Gantry,1187,17.62
A,Gantry,1188,18.31
A,Gantry,1189,17
A,Gantry,1190,15.96
A,Gantry,1191,15.52
A,Gantry,1192,17.79
A,Gantry,1193,16.12
A,Gantry,1194,19.36
A,Gantry,1195,16.88
A,Gantry,1196,18.48
A,Gantry,1197,17.1
A,Gantry,1198,16.23
A,Gantry,1199,16.12
A,Gantry,1200,17
A,Gantry,1201,17.24
A,Gantry,1202,16.49
A,Gantry,1203,17.08
A,Gantry,1204,17.63
A,Gantry,1205,15.63
A,Gantry,1206,17.68
A,Gantry,1207,15.78
A,Gantry,1208,18.54
A,Gantry,1209,16.94
A,Gantry,1210,16.27
A,Gantry,1211,17.43
A,Gantry,1212,18.33
A,Gantry,1213,18.42
A,Gantry,1214,17.62
